268;336
255;819
316;385
32;153
152;135
932;289
442;90
270;414
908;938
654;362
628;513
891;200
228;823
771;306
970;550
843;151
591;469
547;10
665;505
856;677
146;774
872;802
698;743
651;900
415;855
928;191
519;347
286;407
683;704
741;387
685;175
715;810
209;55
809;691
736;968
856;307
642;223
262;105
807;437
751;735
268;974
226;763
723;481
629;839
956;689
347;17
592;942
935;713
953;380
660;300
136;562
651;657
889;318
246;88
277;56
461;900
626;331
368;575
728;448
591;937
839;44
26;903
582;100
382;430
437;598
124;45
176;69
911;906
233;637
696;690
711;732
236;729
457;595
867;725
387;806
70;56
25;571
508;164
77;208
957;762
664;318
763;625
761;381
266;553
290;149
902;689
249;25
570;729
266;777
176;758
940;373
216;340
409;383
628;248
616;436
175;692
886;445
48;210
528;866
461;426
367;119
511;743
282;354
711;655
81;196
191;777
275;723
720;867
631;929
391;96
679;123
12;576
718;262
987;671
244;990
764;942
139;248
713;680
402;678
637;828
693;685
0;789
446;929
341;21
878;266
284;557
770;580
999;593
498;771
999;53
444;182
623;616
567;80
682;38
606;428
269;707
137;59
886;310
440;558
693;135
929;588
838;55
742;151
567;440
892;278
42;305
322;956
572;817
72;650
263;854
748;683
944;714
429;824
577;217
194;911
273;369
456;994
447;501
380;512
640;276
761;229
991;260
873;274
393;782
963;381
911;705
250;607
136;298
551;140
748;852
862;516
745;849
568;518
425;460
227;231
482;925
267;299
258;856
289;168
517;869
101;234
880;999
49;125
422;263
686;30
770;373
330;877
472;44
612;400
325;567
667;574
791;313
237;726
673;620
592;608
684;69
829;109
660;511
805;855
707;336
704;845
712;357
982;459
301;407
220;611
497;188
249;558
43;172
768;903
607;393
535;618
852;765
143;495
668;180
352;290
688;989
899;976
592;651
722;937
588;253
605;631
907;339
269;257
88;983
94;208
352;305
735;646
352;739
111;365
182;141
407;226
577;510
969;815
880;478
233;686
490;896
112;467
196;852
602;360
993;171
691;98
740;9
71;181
295;434
553;331
536;21
519;445
71;326
259;964
244;787
498;527
487;33
14;933
996;783
774;976
137;556
638;441
29;151
323;623
230;458
957;40
551;477
276;645
570;570
238;704
556;856
566;718
174;375
559;173
494;86
297;687
560;44
233;104
17;103
65;398
51;347
656;824
231;987
758;620
648;908
241;699
142;144
570;196
286;533
271;431
242;522
245;856
551;575
843;791
429;939
802;330
157;570
251;599
695;886
241;692
771;606
452;964
279;395
989;74
983;152
494;83
224;826
86;182
495;322
26;129
536;660
369;256
853;794
279;17
369;662
154;389
270;854
138;73
950;990
171;382
382;295
192;906
169;121
758;509
973;135
883;6
34;676
566;895
12;385
143;862
425;492
277;381
558;334
137;623
845;548
93;58
340;72
996;603
113;587
0;874
98;234
670;156
168;531
54;968
984;172
279;701
466;33
201;653
600;45
592;945
611;781
383;197
485;533
505;581
211;370
930;820
116;163
661;998
111;879
493;564
745;455
582;783
468;465
30;942
632;372
934;67
351;594
585;537
497;793
827;970
807;750
875;949
248;980
258;720
586;715
938;759
314;261
76;191
968;773
334;416
136;407
121;924
378;441
672;208
646;419
386;902
739;559
451;726
788;705
346;621
745;851
476;484
404;857
842;236
499;298
355;603
51;523
125;822
215;924
818;722
566;67
960;32
911;841
888;537
442;17
912;693
295;643
121;642
331;507
185;112
284;517
458;573
250;193
659;149
845;647
413;217
294;360
988;316
97;768
614;994
927;200
898;458
871;968
953;479
171;479
61;791
170;91
841;369
257;60
171;337
214;319
326;950
548;26
110;32
13;808
82;491
816;340
314;60
666;455
512;201
169;304
746;177
819;148
482;686
215;263
77;72
980;104
427;42
261;280
971;56
627;139
849;8
629;768
601;597
304;957
438;840
393;291
765;499
143;829
347;805
110;2
242;760
514;229
350;467
365;458
266;387
721;311
905;169
184;761
237;708
966;285
364;374
643;275
57;967
999;74
846;768
237;366
722;235
153;831
511;299
818;901
37;919
707;165
251;547
183;485
598;413
770;178
55;97
609;636
404;669
120;666
532;816
920;397
744;724
698;62
373;205
893;91
224;469
688;995
733;217
66;193
73;199
390;538
802;232
277;552
102;719
309;515
58;64
485;420
944;57
169;440
965;184
703;29
457;49
776;965
115;566
99;670
417;353
939;904
64;806
587;507
883;657
875;205
383;432
477;605
854;128
802;456
649;567
991;875
113;391
650;775
410;346
721;929
369;556
90;177
358;762
338;57
87;99
322;778
221;830
128;796
631;610
302;420
131;253
155;828
604;719
372;572
461;980
140;161
505;714
455;604
399;330
350;829
88;637
285;779
751;584
80;577
50;914
344;568
736;207
534;261
933;780
451;118
770;117
175;925
356;45
209;998
497;646
866;786
965;987
726;543
565;118
356;596
735;403
321;413
917;203
941;105
486;111
156;207
574;441
354;601
760;422
967;223
193;617
211;737
425;390
362;735
879;887
574;136
644;854
352;350
27;813
443;483
82;567
79;323
177;721
256;80
479;953
911;916
154;44
703;90
974;261
362;142
980;555
422;936
808;166
526;503
332;655
393;593
273;96
949;565
528;122
106;716
57;821
162;467
313;984
804;864
345;85
282;711
935;425
375;262
311;326
404;833
280;883
716;841
888;761
695;802
50;759
623;517
931;370
411;244
261;375
530;950
164;572
253;840
544;123
666;228
531;622
774;488
16;933
436;227
833;18
760;95
720;500
108;597
789;445
792;77
890;898
111;617
880;53
420;918
543;525
505;369
621;101
649;406
150;513
461;978
140;236
664;360
397;26
798;866
184;973
9;975
282;99
892;269
930;131
632;117
59;942
549;459
246;281
517;169
772;848
617;430
261;474
819;283
401;132
450;982
389;806
711;116
852;756
498;458
169;579
378;426
313;547
622;588
569;117
845;102
721;173
927;166
621;507
588;481
345;289
196;544
515;804
119;63
740;496
234;142
539;488
977;950
577;54
684;475
486;209
827;629
98;477
143;394
410;96
606;927
209;442
631;538
865;172
902;249
451;667
746;190
994;672
16;440
374;656
52;47
110;267
387;873
36;492
531;586
636;515
335;604
673;72
160;35
546;52
303;703
750;450
929;146
670;312
40;92
935;197
869;257
508;819
431;511
715;943
904;358
422;329
886;427
695;498
592;138
331;351
511;24
800;233
79;234
310;856
488;582
902;611
821;156
687;177
343;874
629;35
897;607
548;409
73;406
341;434
987;175
768;837
296;614
554;227
310;617
937;173
881;357
284;594
113;211
825;646
741;303
102;200
510;891
260;216
736;60
862;794
746;148
540;468
876;153
398;332
198;910
775;946
266;176
658;542
682;883
762;987
476;747
55;89
881;69
305;322
297;85
25;751
963;429
76;986
47;323
43;259
703;932
423;325
896;897
624;728
672;442
732;130
885;619
25;814
322;175
239;180
579;265
689;35
10;705
412;749
558;792
667;896
312;721
280;828
177;522
511;733
152;40
350;133
287;897
425;442
602;564
971;157
865;639
641;498
392;175
299;820
740;437
301;926
456;789
214;486
850;485
329;128
81;36
844;398
739;478
69;739
479;284
560;801
216;918
668;913
835;997
566;303
376;825
479;695
165;633
485;246
433;188
974;402
538;561
547;129
36;777
931;163
480;718
262;369
28;148
887;32
631;984
730;931
833;936
123;332
973;492
924;618
908;797
684;147
181;345
623;46
959;586
169;105
935;464
834;599
853;624
329;891
238;549
854;902
434;144
690;116
77;357
347;577
661;279
737;483
974;784
63;346
779;170
384;385
259;471
73;740
457;56
762;367
117;903
660;966
86;445
558;94
742;228
234;711
667;693
412;745
153;264
911;917
7;621
142;994
484;419
622;818
137;987
777;983
833;500
888;762
154;930
671;947
963;627
650;618
933;729
191;407
447;733
755;797
397;464
739;87
43;358
10;168
282;452
109;964
397;733
908;405
590;519
430;115
368;351
417;560
184;498
210;270
548;517
460;888
193;507
217;225
798;588
959;203
186;898
222;539
863;884
577;323
308;934
836;156
376;486
539;360
802;573
968;885
830;399
155;914
630;943
632;872
327;793
923;443
114;348
136;504
168;314
352;345
805;926
878;373
604;662
873;552
14;281
276;239
320;933
465;642
692;702
568;133
453;427
891;784
616;815
507;20
231;915
651;36
47;758
179;673
527;564
51;779
329;238
465;684
915;21
1;332
105;58
907;752
27;346
434;29
86;967
955;675
297;802
460;283
584;925
882;695
382;690
656;443
232;142
840;118
855;730
93;460
590;476
843;351
962;693
1;657
579;43
644;784
531;264
198;136
935;138
798;171
327;360
643;606
116;815
382;416
441;367
773;670
367;718
149;926
512;29
472;849
876;18
110;950
861;956
822;891
208;548
794;546
846;975
12;139
473;487
701;107
5;797
16;994
903;192
696;590
807;720
946;763
791;16
341;866
78;345
193;430
979;224
434;848
410;524
729;119
335;345
246;312
128;17
219;309
914;561
216;565
633;571
801;60
743;979
106;371
174;412
681;804
417;882
873;803
380;347
903;481
958;313
751;917
116;974
941;52
616;589
320;424
468;707
982;673
562;578
535;759
941;592
29;74
660;860
996;207
167;138
205;917
764;101
947;9
709;641
888;180
225;246
767;589
759;708
555;839
557;381
946;328
817;972
463;396
440;350
813;540
641;209
543;23
527;488
511;553
61;333
144;381
711;62
977;67
459;993
501;367
828;266
925;194
975;740
50;357
963;869
96;838
781;996
984;703
813;866
270;326
956;284
663;538
793;726
798;450
804;455
765;165
829;87
656;341
675;879
311;565
28;993
275;809
592;818
927;814
669;31
660;95
274;461
997;441
197;943
527;155
352;342
556;14
184;588
499;926
850;112
79;481
411;331
578;201
252;886
527;67
559;218
422;49
717;642
290;748
154;533
170;916
260;393
893;594
745;570
821;839
961;101
613;512
484;751
421;421
529;564
366;178
555;397
567;480
775;737
503;196
147;784
964;530
816;222
401;756
913;305
71;507
83;893
954;342
96;863
52;404
432;873
375;266
775;808
567;713
946;352
910;65
921;57
141;848
227;950
362;48
195;202
114;947
254;613
537;524
694;741
440;727
118;255
10;500
69;755
822;284
206;619
825;888
723;635
944;18
643;90
12;488
21;717
806;76
69;416
53;312
706;905
421;984
54;578
675;4
962;642
355;378
730;263
592;413
813;830
896;982
446;679
88;590
805;527
827;262
525;677
558;753
160;544
84;399
420;396
389;2
838;269
770;501
860;922
817;819
209;330
315;214
780;667
627;638
262;937
757;134
114;441
832;19
564;997
417;694
768;458
718;217
382;364
455;416
327;723
859;171
689;807
81;714
331;543
12;210
968;550
405;636
171;121
993;999
29;481
195;211
927;469
939;525
265;382
36;323
716;99
559;137
43;765
652;257
